LOCUSTAG,SPECIES,FILENAME,CONTIG_COUNT,TOTAL_LENGTH,MIN,MAX,MEDIAN,MEAN,L50,N50,L90,N90,GC_PERCENT,T2T_SCAFFOLDS,TELOMERE_FWD,TELOMERE_REV
F67B6853,Magnusiomyces suaveolens,Saprochaete_suaveolens,12,24414705,49739,3754359,2277694,2034558.75,4,2832392,9,1344647,39.47,0,0,0
FF210AEE,Sarcodon aspratus,Sarcodon_aspratus_MG57,2142,33387035,2002,187988,6765,15586.85,256,35809,1172,5784,46.35,0,1,2
FEAC4470,Sarcodon sp. MG97,Sarcodon_sp._MG97_MG97,1299,30797767,2008,701986,7388,23708.83,104,76143,585,8691,43.74,0,4,10
F4272B7D,Sarcomyxa edulis,Sarcomyxa_edulis_SE1,41,35651721,3807,4140795,554178,869554.17,7,1772559,21,554178,48.32,2,9,8
F7DCCD49,Sarcosagium campestre,Sarcosagium_campestre_Spribille_41927_TS-e1948,145,20202879,2707,1344080,21770,139330.20,14,563422,42,98983,51.17,0,0,0
FF4070FC,Sarea resinae,Sarea_resinae_Spribille_s.n._20.10.2019_TS-e1941,143,25517000,5702,950568,118086,178440.56,27,270143,89,91032,51.43,0,12,15
F9E8F4E6,Sarocladiaceae sp. R1802,Sarocladiaceae_sp._R1802_R1802,45,30403112,2095,2187234,611789,675624.71,10,1067699,24,415753,54.00,0,11,10
F77D1F16,Sarocladium attenuatum,Sarocladium_attenuatum_SA_17035,34,33958601,6881,5520049,96012,998782.38,5,3151199,11,1623444,53.22,0,0,0
F97F8D1B,Sarocladium brachiariae,Sarocladium_brachiariae_HND5,19,31862451,51651,5251163,1119309,1676971.11,4,3269626,11,1001350,52.04,4,10,6
F0E3C1D0,Sarocladium implicatum,Sarocladium_implicatum_TR,12,30173711,2511,4603546,2755070,2514475.92,4,3477858,9,1755604,53.97,10,10,11
FC46D14C,Sarocladium kiliense,Sarocladium_kiliense_ZJ-1,50,37624148,5416,7198218,323906,752482.96,6,2236409,21,449909,52.89,0,5,0
F7389E35,Sarocladium oryzae,Sarocladium_oryzae_SA_3-23,15,32642330,3594,5562079,2174984,2176155.33,4,3679325,9,1767010,52.85,0,1,2
FA4F2C4C,Sarocladium sparsum,Sarocladium_sparsum_SA_3-64,16,32472760,2206,5481728,1699874,2029547.50,4,3920136,9,1654460,53.06,3,6,9
F1EF73D4,Sarocladium strictum,Sarocladium_strictum_F4-1,12,32378563,73154,7928627,2762016,2698213.58,3,4214981,8,2162285,52.76,0,1,3
F226B3A3,Sarocladium terricola,Sarocladium_terricola_RCEF6201,14,33965804,62160,6161571,1775641,2426128.86,4,4414926,9,1269122,52.18,0,2,2
FE708BE5,Saturnispora ahearnii,Saturnispora_ahearnii_NRRL_Y-7555,66,9599817,2027,791916,46470,145451.77,9,428273,25,118515,32.94,0,0,0
F3D30E1F,Saturnispora besseyi,Saturnispora_besseyi_NRRL_Y-63574,73,9622304,2072,700841,22663,131812.38,9,458447,26,113770,33.08,0,0,0
F7E8F81D,Saturnispora bothae,Saturnispora_bothae_UFMG-CM-Y292,64,9067090,2397,595734,91073,141673.28,12,304829,32,91073,39.08,0,0,3
F8A38007,Saturnispora dispora,Saturnispora_dispora_NRRL_Y-1447,121,9834584,2015,433307,29703,81277.55,17,217078,48,58458,36.68,0,0,0
FA716363,Saturnispora diversa,Saturnispora_diversa_NRRL_Y-5713,113,9668206,2031,565087,20302,85559.35,14,234864,42,66274,33.78,0,1,0
F3AE8F6E,Saturnispora galanensis,Saturnispora_galanensis_CBS_15223,104,9614640,2049,723513,25917,92448.46,13,235304,38,60040,41.77,0,0,0
F6CD36B0,Saturnispora gosingensis,Saturnispora_gosingensis_NRRL_Y-48718,51,9919399,2032,966963,34780,194498.02,6,678584,18,169593,37.54,0,1,0
F48CB4AE,Saturnispora hagleri,Saturnispora_hagleri_NRRL_Y-27828,94,10081194,2118,1340882,33532,107246.74,9,322914,36,69747,37.43,0,0,0
F2F792EE,Saturnispora halmiae,Saturnispora_halmiae_CBS_11009T,47,8469179,2012,1006533,70038,180195.30,7,425845,21,102210,34.87,0,0,0
F5C46697,Saturnispora kantuleensis,Saturnispora_kantuleensis_CBS_15217,86,9471401,2094,866865,49578,110132.57,11,290500,37,73806,42.92,0,0,0
F3BE76C5,Saturnispora mendoncae,Saturnispora_mendoncae_NRRL_Y-11515,81,8742354,2009,724845,6765,107930.30,8,298368,27,107383,32.76,0,1,0
F2F5819C,Saturnispora quitensis,Saturnispora_quitensis_CBS_12184,98,10121017,2071,916799,31584,103275.68,10,303077,37,85901,37.29,0,0,1
F8CC4BB1,Saturnispora saitoi,Saturnispora_saitoi_NRRL_Y-6671,58,9701247,2057,1185546,10416,167262.88,6,660577,17,190333,31.57,0,0,0
F060C601,Saturnispora sanitii,Saturnispora_sanitii_CBS_10864,80,9198114,2237,1058499,64561,114976.43,11,282689,37,76640,32.46,0,0,0
F5F66836,Saturnispora sekii,Saturnispora_sekii_CBS_10931T,99,9443930,2010,815536,40634,95393.23,13,216962,44,51067,41.71,0,0,0
FC348E35,Saturnispora serradocipensis,Saturnispora_serradocipensis_NRRL_Y-48717,90,10129432,2033,874332,39761,112549.24,12,320890,35,86650,37.23,0,0,0
FE7381D5,Saturnispora silvae,Saturnispora_silvae_NRRL_Y-6725,22,9204104,2114,1452156,227986,418368.36,4,1074780,10,252687,42.33,0,0,0
F88D5A02,Saturnispora zaruensis,Saturnispora_zaruensis_NRRL_Y-7008,34,9721577,4228,1371552,126295,285928.74,4,1115028,13,249367,37.87,0,0,0
F1FBD2D2,Saxispiralis lemnorum,Saxispiralis_lemnorum_MUM_23.14,791,24977584,2001,743960,4321,31577.22,44,166798,191,12171,46.73,0,3,7
F267B22A,Saxophila tyrrhenica,Saxophila_tyrrhenica_CCFEE_5935,52,25899481,2182,2385499,219927,498066.94,8,1415088,21,327424,55.30,2,14,9
FB88369C,Scedosporium apiospermum,Scedosporium_apiospermum_IHEM_14462,108,43375619,2006,3171699,50110,401626.10,11,1380919,33,399957,50.14,0,2,4
F07E812F,Scedosporium aurantiacum,Scedosporium_aurantiacum_WM_09.24,1075,39456445,2010,380183,18234,36703.67,150,79521,544,17728,49.15,0,9,13
F8B8FECB,Scedosporium boydii,Scedosporium_boydii_IHEM_23826,501,43216831,2042,520229,56440,86261.14,85,154130,285,45926,50.72,0,1,0
F177A194,Scedosporium dehoogii,Scedosporium_dehoogii_120008799-01_4,427,41169971,2057,514098,63901,96416.79,80,169552,245,49953,50.85,0,8,10
FA036F1A,Scedosporium minutisporum,Scedosporium_minutisporum_MUT_6113,1810,41742334,2002,211477,14925,23062.06,321,37735,1103,11019,51.42,0,2,2
FD5BDF5F,Scedosporium sp. IMV 00882,Scedosporium_sp._IMV_00882_IMV_00882,763,40833978,2001,427541,34159,53517.66,132,98509,432,26783,51.02,0,11,10
FEB63BBA,Schaereria dolodes,Schaereria_dolodes_T1822_T1849,1309,29790850,5002,193966,16020,22758.48,276,30956,918,10308,35.37,0,2,8
FD146A30,Scheffersomyces amazonensis,Scheffersomyces_amazonensis_UFMG-HMD-26.3,9,14209774,165505,3354777,1161846,1578863.78,3,2007831,7,974265,31.85,0,0,0
F6341E6F,Scheffersomyces coipomensis,Scheffersomyces_coipomensis_NRRL_Y-17651,23,14757374,3501,2758833,28892,641624.96,3,2308914,8,686765,31.26,0,0,0
F354C69E,Scheffersomyces cryptocercus,Scheffersomyces_cryptocercus_NRRL_Y-48824,77,16642935,2311,1408303,128017,216142.01,13,453242,39,128017,40.83,0,0,0
FAFA631C,Scheffersomyces ergatensis,Scheffersomyces_ergatensis_NRRL_Y-17652,75,14149319,2110,1444873,86556,188657.59,9,496041,32,114598,33.02,0,0,0
F046BB65,Scheffersomyces gosingicus,Scheffersomyces_gosingicus_CBS_11433,209,13687529,2133,453076,38714,65490.57,29,130984,105,38714,40.85,0,0,0
FFC75916,Scheffersomyces illinoinensis,Scheffersomyces_illinoinensis_NRRL_Y-48827,198,14359479,2122,612979,31924,72522.62,21,183813,94,36574,40.81,0,1,0
F5BC33A6,Scheffersomyces insectosa,Scheffersomyces_insectosa_NRRL_Y-12854,313,16274249,2054,332442,31442,51994.41,54,98173,167,28600,41.80,0,0,0
FD1732D7,Scheffersomyces lignicola,Scheffersomyces_lignicola_CBS_10612,87,12688285,2025,820254,75147,145842.36,13,332310,42,79698,45.84,0,1,0
FF65F019,Scheffersomyces lignosus,Scheffersomyces_lignosus_JCM_9837,17,16589870,2281,3149860,507287,975874.71,4,1946329,8,1128438,41.19,0,0,0
FABB8002,Scheffersomyces parashehatae,Scheffersomyces_parashehatae_CBS_12535,126,16590100,2041,565343,90239,131667.46,25,248507,72,71767,40.87,0,0,0
FB0BDC07,Scheffersomyces quercinus,Scheffersomyces_quercinus_NRRL_Y-48825,83,16708179,2450,1519758,57534,201303.36,10,645630,31,155572,40.85,0,0,0
F92E254B,Scheffersomyces segobiensis,Scheffersomyces_segobiensis_NRRL_Y-11571,60,14446936,2926,1999538,64851,240782.27,7,646068,22,201719,40.39,0,0,0
F01B31DA,Scheffersomyces shehatae,Scheffersomyces_shehatae_ATY839,10,17147083,2467,3488706,1751141,1714708.30,3,2759450,7,1466551,39.96,0,0,0
F067F3F5,Scheffersomyces spartinae,Scheffersomyces_spartinae_ARV_011,53,12081520,2404,778920,117792,227953.21,10,473448,24,190517,38.37,0,0,0
F1AB2763,Scheffersomyces stambukii,Scheffersomyces_stambukii_UFMG-CM-Y427,202,13171388,2109,402542,43552,65204.89,37,116292,109,36392,44.73,0,0,0
F5A0280B,Scheffersomyces stipitis,Scheffersomyces_stipitis_CBS_6054,8,15441179,979380,3510247,1803401,1930147.38,3,1841851,7,1114415,41.14,0,0,0
F94492E7,Scheffersomyces titani,Scheffersomyces_titani_CBS_13926,153,14529917,2032,606302,57226,94966.78,22,213267,75,59181,40.48,0,0,0
F88C15D1,Scheffersomyces virginianus,Scheffersomyces_virginianus_NRRL_Y-48822,107,16746747,2024,1650945,64941,156511.65,13,350086,44,115961,40.86,0,0,1
F86A682B,Scheffersomyces xylosifermentans,Scheffersomyces_xylosifermentans_CBS_12540,11,17250428,2947,3645571,1684154,1568220.73,3,2376940,7,1665238,40.24,0,0,0
F43E66A0,Schizophyllum commune,Schizophyllum_commune_H4-8,25,38670379,2805,4463208,1212600,1546815.16,6,2560162,14,1149858,57.44,3,15,3
F5149E96,Schizopora paradoxa,Schizopora_paradoxa_KUC8140,988,43987785,2005,1181666,13947,44522.05,101,122550,407,21137,49.31,0,6,3
F534F167,Schizosaccharomyces cryophilus,Schizosaccharomyces_cryophilus_OY26,26,11552603,2253,2876736,9872,444330.88,3,1386795,8,637338,37.57,0,0,0
FDB9AEBC,Schizosaccharomyces japonicus,Schizosaccharomyces_japonicus_yFS275,32,11733154,2319,4291692,6831,366661.06,2,3866997,3,3035653,41.56,0,0,0
F602A758,Schizosaccharomyces lindneri,Schizosaccharomyces_lindneri_SZ1623-FG-A,90,10841797,2168,916391,85300,120464.41,16,238473,48,72843,37.63,0,0,0
F2B42E13,Schizosaccharomyces octosporus,Schizosaccharomyces_octosporus_yFS286,5,11634473,2617,4622725,3105948,2326894.60,2,3863862,3,3105948,36.35,0,0,0
FEE78F2D,Schizosaccharomyces osmophilus,Schizosaccharomyces_osmophilus_CBS_15793,3,11416521,2346755,5565604,3504162,3805507.00,2,3504162,3,2346755,38.27,0,0,0
FD3AB542,Schizosaccharomyces pombe,Schizosaccharomyces_pombe_972h-,4,12591253,19433,5579133,4539804,3147813.25,2,4539804,3,2452883,36.05,0,0,0
F7E00631,Schizosaccharomyces versatilis,Schizosaccharomyces_versatilis_CBS_103,3,15482186,3685019,7341441,4455726,5160728.67,2,4455726,3,3685019,43.04,0,0,0
F8CEAA5A,Schizothecium conicum,Schizothecium_conicum_SC1-Ups,362,45197397,2006,1310190,25335,124854.69,37,376966,126,96868,53.96,0,9,14
F53FD3B2,Schizothecium sp. R5324,Schizothecium_sp._R5324_R5324,7130,29148469,2001,20410,3427,4088.14,2225,4427,5807,2420,54.81,0,8,6
F618B780,Schizothecium tetrasporum,Schizothecium_tetrasporum_CBS815.71-sp3,16,32875300,20087,7385340,144204,2054706.25,4,4237328,7,3599573,58.76,2,4,4
F6F45889,Schizothecium vesticola,Schizothecium_vesticola_SMH3187-1,9,35941384,17642,7083272,4746062,3993487.11,3,5190215,6,4539022,57.95,0,0,6
F3660B62,Schwanniomyces etchellsii,Schwanniomyces_etchellsii_NCAIM_Y.01110,33,10790299,2168,1471763,78330,326978.76,5,823725,13,298919,38.53,0,0,0
F9F0BD20,Schwanniomyces occidentalis,Schwanniomyces_occidentalis_ZIM_0763,84,13019047,2028,1117650,13841,154988.65,7,824750,23,158411,32.87,0,0,0
F6BC9C0F,Schwanniomyces polymorphus,Schwanniomyces_polymorphus_CBS_6741,135,12850461,2023,1008681,29152,95188.60,13,291163,51,63446,33.32,0,0,0
F941A2EE,Schwanniomyces pseudopolymorphus,Schwanniomyces_pseudopolymorphus_NRRL_YB-4229,131,11829933,2024,780922,24996,90304.83,16,288509,50,67505,33.69,0,0,3
F6A7AABF,Schwanniomyces sp. yHRVM31,Schwanniomyces_sp._yHRVM31_yHRVM31,313,12689370,2018,314872,21880,40541.12,45,80935,162,20584,33.35,0,1,0
F43B4295,Schwanniomyces vanrijiae,Schwanniomyces_vanrijiae_NRRL_Y-7430,81,12748841,2181,1453092,27379,157393.10,8,568431,28,107986,30.72,0,0,0
F63F02D1,Schwanniomyces yamadae,Schwanniomyces_yamadae_NRRL_Y-11714,44,11358437,2078,1756565,81076,258146.30,6,737353,17,290926,33.90,0,0,0
FF6388F6,Scleroderma bovista,Scleroderma_bovista_HH-2023,853,51877110,8985,474315,41647,60817.25,177,88393,593,27718,49.05,0,5,3
F42C4536,Scleroderma citrinum,Scleroderma_citrinum_MB1,35,40427314,57659,3605127,556872,1155066.11,6,3307879,18,556872,46.88,0,5,4
F1E54BA0,Scleromitrula shiraiana,Scleromitrula_shiraiana_SX-001,21,39026199,4623,4961314,1745949,1858390.43,5,3617713,13,1563214,38.86,1,1,15
F25738B3,Sclerophora amabilis,Sclerophora_amabilis_Spribille_43138_TS-e1925,292,25042950,2858,573818,57728,85763.53,57,134396,184,42357,51.20,0,3,2
F25843CD,Sclerotinia asari,Sclerotinia_asari_CBS141.91,898,42151166,2028,454786,22582,46938.94,120,105965,465,21868,39.45,0,2,3
F1342BBD,Sclerotinia borealis,Sclerotinia_borealis_F-4128,651,38893698,2008,591889,28761,59744.54,86,132379,302,33237,41.88,0,1,1
F90A674C,Sclerotinia glacialis,Sclerotinia_glacialis_LMK_743,208,40790179,2022,2414889,8788,196106.63,14,943420,45,224447,39.31,0,6,3
FA73115E,Sclerotinia minor,Sclerotinia_minor_SM1,25,40033734,19165,4436920,1694144,1601349.36,6,2669359,14,1643305,41.85,13,17,16
F399AC24,Sclerotinia nivalis,Sclerotinia_nivalis_SnTB1,32,50369070,5457,8128115,2006938,1574033.44,7,2738900,15,2186108,39.51,11,16,14
FE14FF2C,Sclerotinia pseudotuberosa,Sclerotinia_pseudotuberosa_CBS_330.35,1616,38170600,2006,237378,14785,23620.42,284,39926,975,11073,42.54,0,18,12
FFD77108,Sclerotinia sativa,Sclerotinia_sativa_CBS_339.47,1164,46358917,2004,488939,20669,39827.25,166,83371,594,19800,40.06,0,2,2
FC772C7D,Sclerotinia sclerotiorum,Sclerotinia_sclerotiorum_1980,37,38459164,15843,2777073,846165,1039436.86,9,1625527,23,655836,41.45,0,2,0
FBAA93BA,Sclerotinia spermophila,Sclerotinia_spermophila_CBS_219.46,1493,46679520,2005,363965,13311,31265.59,196,74817,732,13867,38.50,0,6,8
F652F7DD,Sclerotinia subarctica,Sclerotinia_subarctica_HE1,23,44061906,3568,6133638,1501812,1915735.04,5,3683109,13,1461237,39.16,0,4,7
F97CF956,Sclerotinia sulcata,Sclerotinia_sulcata_CBS_303.31,1583,43884446,2002,369976,4658,27722.33,148,91788,533,16036,41.28,0,9,8
F8A1BE3C,Sclerotinia trifoliorum,Sclerotinia_trifoliorum_SwB9,42,39909921,6307,3548298,623328,950236.21,8,2127167,21,623328,39.87,1,14,17
FD57FD6A,Sclerotiophoma versabilis,Sclerotiophoma_versabilis_KC1,95,41048747,30342,3926156,65729,432092.07,9,1699286,26,112957,49.62,3,10,11
F4960215,Scolecobasidium constrictum,Scolecobasidium_constrictum_UM_578,333,34302133,2005,714219,54158,103009.41,48,220443,154,64384,52.14,0,14,10
F2B8C894,Scopulariopsis brevicaulis,Scopulariopsis_brevicaulis_MRI360,585,33731353,2064,320804,38753,57660.43,106,102156,328,31904,57.41,0,12,5
F21658D1,Scorias spongiosa,Scorias_spongiosa_HLSS1,13,24218186,69064,4582757,1193192,1862937.38,3,3374591,8,1129888,51.16,0,4,3
FD8592A2,Scortechinia acanthostroma,Scortechinia_acanthostroma_8FM2PBQ7KK,4888,46962379,2001,1259995,2871,9607.69,244,38294,2813,2635,51.62,0,8,10
F37C7C9A,Scutellospora calospora,Scutellospora_calospora_AU212A,21525,116132827,2001,47379,3988,5395.25,5347,6585,16520,2693,26.34,0,109,101
F515E4B7,Scytalidium lignicola,Scytalidium_lignicola_DSM_105466,816,47697338,2028,505685,35574,58452.62,129,114694,450,30236,41.70,0,3,5
F8362684,Scytalidium sp. 3C,Scytalidium_sp._3C_3C,174,40959544,2120,1662077,104748,235399.68,22,532627,80,119292,47.14,0,1,4
F9682B2F,Seiridium cardinale,Seiridium_cardinale_BM-138-000494,196,46107896,2007,1425233,126474,235244.37,29,532845,92,144812,50.31,0,9,10
FDCC04F4,Seiridium cupressi,Seiridium_cupressi_BM-138-000234,304,45730277,2004,1146263,66082,150428.54,40,359772,130,97562,49.87,0,6,5
FA097402,Seiridium unicorne,Seiridium_unicorne_BM-138-508,203,45491352,2042,1097952,143056,224095.33,35,415787,105,136290,50.29,0,2,4
F49C12FE,Seirophora lacunosa,Seirophora_lacunosa_LIQ71TLAC,416,38766395,3518,561531,62827,93188.45,79,145660,262,45013,41.57,1,16,28
F8D591D6,Seirophora villosa,Seirophora_villosa_LIQ72TVIL,2098,36614962,2008,434299,10661,17452.32,350,27738,1334,7613,40.70,0,9,11
FEE0D052,Septoria linicola,Septoria_linicola_SE15195,17,39589424,36923,5768232,2374563,2328789.65,5,2857637,12,1954546,48.22,16,16,16
F3529545,Septoria petroselini,Septoria_petroselini_CBS_182.44,214,28655450,2024,1036410,50545,133903.97,27,385966,84,89703,53.81,1,11,11
F2B0FEBC,Septoriella neoarundinis,Septoriella_neoarundinis_FKII-L2-CM-DR2,480,26989564,2004,440279,19041,56228.26,58,149063,200,30688,55.78,0,1,4
F8101899,Serendipita indica,Serendipita_indica,57,24724951,6490,2841225,105798,433771.07,6,1337872,21,205534,50.77,0,0,0
F476F14C,Serendipita sp. 396,Serendipita_sp._396_396,1431,20638744,2072,267195,9279,14422.60,279,17663,1083,6736,47.36,0,1,1
FF129144,Serendipita sp. 397,Serendipita_sp._397_397,3423,27343662,2001,270096,4547,7988.22,517,11731,2350,3249,47.43,0,2,3
F900C3FE,Serendipita sp. 398,Serendipita_sp._398_398,3486,27448205,2001,267525,4370,7873.84,513,11982,2393,3161,47.46,0,3,4
FBA5B867,Serendipita sp. 399,Serendipita_sp._399_399,4175,29554372,2001,127831,4578,7078.89,827,9427,2999,3169,48.58,0,1,2
F0D9563D,Serendipita sp. 400,Serendipita_sp._400_400,3535,27075163,2002,143991,4413,7659.17,567,11252,2452,3109,47.35,0,2,1
FC0C61CC,Serendipita sp. 401,Serendipita_sp._401_401,3135,27380309,2001,662216,4442,8733.75,387,14791,2081,3309,47.54,0,6,3
FC182246,Serendipita sp. 405,Serendipita_sp._405_405,3424,27287309,2001,280457,4451,7969.42,503,11851,2346,3153,47.41,0,5,3
F452C03D,Serendipita sp. 407,Serendipita_sp._407_407,3097,25627363,2001,297010,4073,8274.90,368,14507,2062,3077,47.42,0,3,3
F6C9BBFC,Serendipita sp. 411,Serendipita_sp._411_411,3384,26968347,2001,296955,4445,7969.37,509,11598,2321,3203,47.43,0,0,3
F775566A,Serendipita vermifera,Serendipita_vermifera_MAFF_305830,430,37922351,2020,1897233,14683,88191.51,29,319304,129,56564,45.54,0,4,3
FD48C47E,Serpula lacrymans,Serpula_lacrymans_S7.9,45,42795521,2959,5733305,93330,951011.58,6,2944186,16,964380,44.90,1,2,4
FD4B9F99,Setomelanomma holmii,Setomelanomma_holmii_CBS_110217,471,39061960,2046,1127267,20084,82934.10,46,236265,176,48429,51.87,0,0,0
F2343DA3,Shiraia bambusicola,Shiraia_bambusicola_GZAAS2.1243,259,32986117,2006,1266761,10891,127359.53,19,546034,72,118150,45.64,0,2,2
F34E99B4,Shiraia sp. slf14,Shiraia_sp._slf14_Slf14,217,31966160,2020,1064643,12316,147309.49,20,525954,62,161926,48.04,0,2,2
F63EAAA5,Simplicillium aogashimaense,Simplicillium_aogashimaense_ZM-2020,15,30262571,11029,6146811,91979,2017504.73,3,4877535,6,2581229,48.95,4,6,5
F2A22FBA,Simplicillium lamellicola,Simplicillium_lamellicola,8,28732755,25835,5632911,4044630,3591594.38,3,4686602,6,3082658,48.40,1,2,1
FC4DCC50,Simplicillium sp. C3G150-2,Simplicillium_sp._C3G150-2_C3G150-2,11,32226264,3053,6246317,2840226,2929660.36,4,3912830,8,2412304,49.96,1,1,3
F57F5D6A,Singerocomus inundabilis,Singerocomus_inundabilis_G4414,8927,60531521,2001,116704,4212,6780.72,1628,9014,6446,2957,46.95,0,6,4
F8429A2E,Singerocomus rubriflavus,Singerocomus_rubriflavus_G4427,10738,66405081,2001,63720,4494,6184.12,2531,8019,8005,2949,44.98,0,13,15
F8054907,Sistotremastrum niveocremeum,Sistotremastrum_niveocremeum_HHB9708,179,35283497,2021,1464488,34965,197114.51,17,695997,56,171102,48.54,0,9,7
FE7725A6,Sistotremastrum suecicum,Sistotremastrum_suecicum_HHB10207_ss-3,800,33530278,2002,793452,13399,41912.85,78,112003,342,17810,49.24,0,5,7
F1D30920,Smittium angustum,Smittium_angustum_AUS-126-30,1222,27951022,2039,414868,12247,22873.18,186,43922,691,9936,31.78,0,0,0
F7AC968F,Smittium culicis,Smittium_culicis_GSMNP,5691,76429326,2001,206626,9342,13429.86,1165,20348,3760,6265,28.42,0,5,5
FE269FF8,Smittium megazygosporum,Smittium_megazygosporum_SC-DP-2,3464,42835487,2001,236152,6227,12365.90,428,25918,2175,4821,29.40,0,2,4
FFE4BF58,Smittium mucronatum,Smittium_mucronatum_ALG-7-W6,6881,101008063,2001,204087,9492,14679.27,1275,23240,4350,6728,25.71,0,14,5
FD036358,Smittium simulii,Smittium_simulii_SWE-8-4,1057,43784530,2043,457418,22811,41423.40,166,84680,564,20094,26.39,0,0,2
F87A1FC6,Sodiomyces alkalinus,Sodiomyces_alkalinus_F11,25,43445488,2949,7534047,955651,1737819.52,4,3516526,13,955651,48.55,0,4,4
FDD7DFD1,Solicoccozyma phenolica,Solicoccozyma_phenolica_JCM_11743,64,22252450,2224,2099666,89680,347694.53,9,969091,22,315107,54.88,10,22,18
FC8990AB,Solicoccozyma terricola,Solicoccozyma_terricola_JCM_24518,63,24095587,2183,2435598,20888,382469.63,9,1050647,21,418959,49.39,6,15,13
F80FD160,Solioccasus polychromus,Solioccasus_polychromus_NY1491142,3789,46640249,2001,485197,5550,12309.38,377,27113,2257,4483,48.66,0,3,3
FE86155C,Sordaria brevicollis,Sordaria_brevicollis_FGSC_1904,29,53085477,3201,5994707,1545624,1830533.69,6,3528139,14,1598293,43.75,0,0,2
F3A83980,Sordaria macrospora,Sordaria_macrospora_SN1693,7,39444728,4093567,9310267,5114695,5634961.14,3,5713993,7,4093567,52.05,6,7,6
FD134711,Sordaria sp. MPI-SDFR-AT-0083,Sordaria_sp._MPI-SDFR-AT-0083_MPI-SDFR-AT-0083,24,39449547,4795,7273519,1300017,1643731.12,4,3213278,12,1300017,52.06,0,0,3
FEA5966C,Sordariomycetes sp.,Sordariomycetes_sp._CTeuk-1519,3129,36932287,3029,59240,9701,11803.22,869,14072,2394,6415,50.61,0,3,3
F60F62A3,Sordariomycetes sp. B11D1,Sordariomycetes_sp._B11D1_B11D1,201,29320479,2870,723987,102924,145873.03,37,241743,114,80451,57.26,0,5,5
F7CEFECB,Sordariomycetes sp. R4601,Sordariomycetes_sp._R4601_R4601,84,33624657,2237,2945990,33959,400293.54,9,1267807,27,404840,58.14,0,4,1
F4BD9E4E,Sordariomycetes sp. S4602,Sordariomycetes_sp._S4602_S4602,92,33660010,2029,1863541,240086,365869.67,15,796907,40,300256,58.11,0,4,6
FB98A46C,Sordariomycetidae sp.,Sordariomycetidae_sp.,3244,20913975,2019,32106,5470,6446.97,1001,7011,2598,3874,53.62,0,5,6
FAEC9401,Sparassis crispa,Sparassis_crispa,32,39020349,23725,4666114,969073,1219385.91,5,3179637,15,1017009,51.41,0,0,5
F2181CB1,Sparassis latifolia,Sparassis_latifolia_Minxiu_No.1,22,41412529,10795,5688437,1841258,1882387.68,5,3306115,12,1652415,51.50,1,6,5
FBCDF507,Spathaspora arborariae,Spathaspora_arborariae_UFMG-19.1A,41,12870582,2049,1398958,179262,313916.63,7,679206,19,202708,31.33,0,0,0
F8F91C91,Spathaspora boniae,Spathaspora_boniae_UFMG-CM-Y306,229,12175238,2090,326926,30572,53166.98,40,104097,121,28966,53.88,0,0,0
F806D132,Spathaspora girioi,Spathaspora_girioi_UFMG-CM-Y302,410,13796667,2021,330748,11632,33650.41,51,79450,181,17569,34.97,0,4,2
FD697EA3,Spathaspora gorwiae,Spathaspora_gorwiae_UFMG-CM-Y312,1411,13825928,2003,145420,6192,9798.67,257,14537,948,4167,35.15,0,3,4
